earn1,earn2,earn3,earn4,earn5,earn6,aid1,aid2,aid3,aid4,aid5,aid6,xsexf,xhsdip,xchld05,single,grd1720,grade16,grd1315,grade12,grde911,white,hisp,black,age,paid1,paid2,paid3,paid4,tcpp1,tcpp2,tcpp3,tcpp4,tcpp5,tcpp6,tcpp7,tcpp8,tcpp9,tcpp10,tcprn1,tcprn2,tcprn3,tcprn4,tcprn5,tcprn6,tcprn7,tcprn8,tcprn9,tcprn10
0,0,350.21185302734375,2755.01611328125,2700.863037109375,5704.76611328125,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3640.8935546875,0,0
351.25665283203125,2337.52392578125,3388.42578125,3378.727294921875,2335.441650390625,2253.02490234375,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,35,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,25,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,28,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4027.77587890625,3546.795166015625
0,0,0,0,0,2381.13427734375,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1068.99755859375,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,35,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,258.0948181152344,1167.46533203125,0,0,0,0,0,0,0
1336.5625,3260.10302734375,3930.96923828125,3191.352294921875,4086,3288.726806640625,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,34,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1019.4973754882812,2664.580078125,784.1756591796875,3634.1982421875,2979.594482421875
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,33,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,376.3856201171875
0,0,0,0,332.9999694824219,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,2356.76806640625,3452.1123046875,3863.16796875,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,45,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,204.20689392089844,1138.955810546875,3803.343505859375,6697.8115234375,3474.251953125
2431.55029296875,0,0,0,0,258.4789123535156,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,41,0,0,0,0,1,1,1,0,1,1,1,0,0,0,4625.39990234375,4360.0615234375,3847.905029296875,0,365.3999938964844,153.15516662597656,407.6863098144531,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,37,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1155.287841796875,2544.7587890625,2164.7646484375,6297.2001953125,5448.353515625,5686.22607421875,3271.306884765625,5910.9462890625,5881.3173828125,5721.7392578125
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,30,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,3409.12060546875,5053.314453125,0,4780.82666015625,4380.7705078125,4312.1650390625,4783.54638671875,5953.11767578125
0,2080.048095703125,10786.4208984375,9373.4951171875,10778.7080078125,9096.849609375,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,30,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,254.51486206054688,1570.822265625,1709.856689453125,1323.152099609375,97.47037506103516
0,147.16151428222656,0,421.0283203125,3492.76220703125,3007.091796875,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,26,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,2000.52783203125,2833.823486328125,852.5999755859375,0,0,0,0,0
0,679.37420654296875,3147.99560546875,4081.488037109375,5587.23779296875,4157.3134765625,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,27,1,0,0,0,1,1,1,1,1,1,1,1,1,1,4189.91162109375,5525.7998046875,4929.32763671875,5610.67578125,4821.40283203125,5593.87255859375,5131.0439453125,5763.4599609375,4966.49072265625,4002.984375
0,0,94.40130615234375,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,56,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,203.2058868408203,0,0,0,0,0,0,0
0,3765.819091796875,3575.80224609375,3553.952392578125,3526.71533203125,3441.005859375,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,37,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,31,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1450.4384765625,8754.169921875,9618.880859375,8546.412109375,9639.474609375,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,42,0,0,0,0,1,1,1,1,1,0,0,1,1,0,8012.611328125,8462.9296875,6613.17626953125,6770.39990234375,5653.978515625,0,0,4888.45703125,5484.8076171875,0
0,0,0,180.93692016601562,102.95386505126953,1637.71728515625,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,35,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,310.5646667480469,158.2279052734375,0,117.81167602539062,0,0,0
2552.252685546875,515.55731201171875,311.24298095703125,1438.492919921875,1630.5419921875,1614.7611083984375,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,41,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1381.0888671875,301.3529357910156,259,395.6508483886719,333.5615234375,1164.72900390625,869.7701416015625,965.47943115234375,47.68115997314453,0
0,768.5115966796875,603.380859375,1315.49072265625,0,1779.808837890625,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,35,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1285.15625,2187.863525390625,967.64703369140625,0,0,0,0,0,1308.9248046875
0,196.1848602294922,1370.3106689453125,1722.628173828125,4771.3125,4105.61474609375,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,39,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,90.63733673095703,3310.51123046875,4061.35302734375,4180.39990234375,3650.1982421875,3693.409912109375,5126.24560546875,5014.99560546875,3469.829833984375
0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,39,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,3000.706787109375,6022.638671875,4217.46923828125,474.1556091308594,0,4265.9736328125,656.80035400390625,0,0
562.26263427734375,2919.037841796875,3751.471435546875,5458.26416015625,5138.81298828125,6218.0751953125,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,38,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1921.2177734375,99.52941131591797,0,0,0,0,0,0,0,0
0,0,0,1597.873291015625,4818.6279296875,3178.124755859375,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,42,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3506.68017578125,3531.3857421875
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,27,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,36,0,0,0,0,1,1,1,1,1,1,1,1,1,1,553.802978515625,2922.294189453125,6137.60009765625,5590.16357421875,5170.20361328125,2490.507080078125,3559.076171875,691.312744140625,800.14947509765625,682.29266357421875
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,22,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1382.579833984375,1703.911865234375
0,0,0,0,595.3125,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,35,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,36,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,400.5589294433594,0,0,0,0,301.40838623046875,0,0
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,35,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,57,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,34,1,0,0,0,1,1,1,1,1,1,1,0,0,0,2136.6396484375,1337.915283203125,2198.802978515625,1902.11767578125,3571.39990234375,425.4310302734375,193.8648223876953,0,0,0
0,2158.54833984375,4248.431640625,3814.102783203125,4346.2490234375,4987.4345703125,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,38,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,593.5999755859375,2206.56884765625,229.50172424316406,1161.8531494140625,696.68878173828125,103.1810073852539,758.42840576171875,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,505.94573974609375,1099.14697265625,3038.827392578125,4221.31298828125,4720.59716796875,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,30,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,82.677642822265625,0,757.77630615234375,2516.142578125,2671.635009765625,2255.314453125,1613.2781982421875
391.08062744140625,1630.6468505859375,1285.9700927734375,2072.1455078125,1927.942626953125,2648.552734375,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,35,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,35,0,0,0,0,1,1,1,0,0,0,0,0,0,0,499.79998779296875,429.6853332519531,1750.4852294921875,0,0,0,0,0,0,0
0,1835.65869140625,101.45970153808594,510.5080871582031,433.36376953125,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,36,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,426.8491516113281,2176.70263671875,1029.5628662109375,0,0,0,0,0,0
1229.099365234375,0,1057.7388916015625,504.8093566894531,0,39.17499923706055,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,39,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1011.8869018554688,1451.4705810546875,1185.800048828125,839.5172119140625,0,0,0,0,1943.0072021484375
0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,32,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,729.843994140625,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,37,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1634.9344482421875,4786.64453125,1948.64697265625,0,0,0
405.3382873535156,752.3416748046875,0,1187.5357666015625,2400.029296875,676.80548095703125,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,37,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,338.23822021484375,1913.41845703125
2437.738525390625,69.0953140258789,899.32391357421875,903.77008056640625,2920.466064453125,2883.295654296875,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,48,1,0,0,0,1,1,1,0,1,1,1,1,1,1,3488.275146484375,3173.88232421875,936.5999755859375,0,3284.298095703125,5955.93505859375,5913.85498046875,2723.978515625,1072.8260498046875,1439.5625
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,26,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,40,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,765.79998779296875,1535.8060302734375,1160.337890625,0,625.41998291015625,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,19,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,534.5537109375,189.8076934814453,0,0,0,0,800.59686279296875
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157.7579345703125,2127.70751953125,4143.03515625,1534.4208984375,817.637451171875,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,32,1,0,0,0,1,1,1,1,1,1,1,1,1,1,968.66314697265625,2505.37841796875,2577.576904296875,946.9117431640625,1751.4000244140625,2539.8232421875,2190.95751953125,1834.8076171875,2423.138916015625,2611.953369140625
0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,28,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185.237060546875,6488.099609375,210.68804931640625,160.64453125,0,5539.037109375,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,38,1,1,1,1,1,1,1,1,1,0,0,1,0,0,2972.093017578125,6221.7373046875,2698.35302734375,2734.199951171875,591.34912109375,0,0,225.4420928955078,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,32,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510.2423095703125,1334.7471923828125,183.24960327148438,0,2109.725341796875,4018.824951171875,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,35,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,4338.80712890625,4442.88232421875,4186,3757.97412109375,4418.9775390625,4356.94921875,4050.685302734375,3497.836181640625,4242.13330078125
1917.087890625,2079.237548828125,2629.095458984375,3321.619384765625,2155.48974609375,3400.1591796875,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,34,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2496.8994140625,2810.323486328125,2053.800048828125,296.38360595703125,0,0,0,0,0,0
731.98541259765625,2666.468017578125,3490.072998046875,3581.809326171875,4742.28759765625,5901.861328125,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.63218688964844,0
0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1093.2073974609375,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,28,1,1,1,1,1,1,1,1,1,1,1,1,0,0,2127.9482421875,2228.885986328125,2051.411865234375,2069.199951171875,2037.814697265625,2005.6455078125,2497.696533203125,1070.486328125,0,0
0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,49,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,194.8983154296875,88.44086456298828,0,0,0,0
827.12078857421875,1131.7705078125,4487.23876953125,5855.2451171875,6332.46240234375,5728.85400390625,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,34,0,0,0,0,1,1,1,1,1,1,1,1,1,1,4101.86962890625,2414.740966796875,2137.269287109375,2203.470703125,2606.800048828125,4577.6376953125,4290.6845703125,5228.3388671875,4980.08837890625,6139.27001953125
624.56671142578125,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,41,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5649.65478515625,4665.923828125,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,25,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1805.9827880859375,6511.62890625,6454.2060546875,6734,6109.189453125,6299.18115234375,3957.20263671875,1847.170654296875,4321.81005859375,0
1830.693603515625,0,2505.404296875,4180.61328125,5352.6162109375,5711.24951171875,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2712.950927734375,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,52,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,28,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1744.61669921875,3361.099609375,3611.820068359375,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,26,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,3470.498779296875,5031.7646484375,4015.199951171875,4580.47412109375,1761.8890380859375,1568.789306640625,261.8037109375,2479.292236328125
0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,23,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1204.6923828125,1958.7940673828125,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,28,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522.869140625,1889.9017333984375,0,260.244140625,515.654052734375,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,30,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1176.9326171875,831.38818359375,2502.058837890625,1607.199951171875,3217.6767578125,590.14727783203125,1508.39599609375,2046.432373046875,2188.911376953125,3346.621337890625
2871.571044921875,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,29,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3183.642333984375,0,0,0,0,0,0,0
0,0,0,531.50238037109375,1844.35400390625,2066.04931640625,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,32,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,841.03118896484375,0,0,2995.197265625,4772.5859375,4756.55419921875,4422.919921875,4635.49853515625
0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,41,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783.179931640625,6022.2314453125,3914.802490234375,1498.8367919921875,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,27,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1209.5999755859375,2773.810302734375,1935.7972412109375,1373.2298583984375,3194.00537109375,5598.306640625,1841.684814453125,4372.6708984375,4688.77880859375,5758.25244140625
0,602.64703369140625,2375.631591796875,2990.5380859375,2510.275390625,3480.20068359375,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,38,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.005619049072266,774.6787109375,752.638916015625,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,133.9947967529297,336.4772644042969,750.50396728515625,2660.595947265625
970.3448486328125,0,171.07733154296875,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,38,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1051.9705810546875,0,0,0,0,0,0,0,52.48405075073242,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,42,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,835.6728515625,995.65789794921875,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,39,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2455.99658203125,1629.0008544921875,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,22,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,29,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,869.5,609,0,0,0,0,0,0,0
0,877.99176025390625,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,32,0,0,1,1,1,1,1,0,1,1,0,1,0,0,12633.3232421875,11768.400390625,4818.71533203125,0,1266.822509765625,872.6790771484375,0,83.44202423095703,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,243.20018005371094
778.4915771484375,0,1160.9205322265625,62.81843948364258,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,32,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1941.2623291015625,2324.60498046875,2222.823486328125,2163,7517.3662109375,7556.451171875,7247.20263671875,7330.50390625,7429.0322265625,7509.78271484375
0,1882.4820556640625,3113.440185546875,4015.470703125,1464.8394775390625,3931.249755859375,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,33,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1387.96875,974.96673583984375,2326.5,2331,2226.42236328125,895.19927978515625,2066.3154296875,3489.26171875,2277.352294921875,239.8958282470703
809.23175048828125,613.57586669921875,854.3076171875,1264.0908203125,615.75,275.3961181640625,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,31,0,0,0,1,1,1,1,1,1,1,1,1,1,1,3995.5693359375,4167.96484375,4033.87353515625,2757.794189453125,1586.199951171875,2761.04736328125,4440.359375,3892.49560546875,2082.7939453125,1379.677490234375
0,0,3092.560546875,3294.832275390625,2718.324462890625,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,26,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,196,448.1206970214844,1744.7833251953125,4684.798828125,4537.93115234375,4598.9248046875,4172.1015625
0,431.1902160644531,2837.87744140625,462.0786437988281,0,1927.734375,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,640.30902099609375,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,27,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,578.20001220703125,4686.83203125,6374.7314453125,6322.609375,5279.70849609375,0,1968.337890625
3040.966064453125,1528.6053466796875,1966.000732421875,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,31,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1425.2059326171875,4001.199951171875,7782.5517578125,8980.5029296875,8148.7890625,4654.2880859375,0,813.55975341796875,851.74114990234375,0
0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,37,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1259.6171875,2507.52978515625,1452.3558349609375
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,26,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,508.67828369140625,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,33,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,484.66204833984375,3497.06298828125,1934.4385986328125,1832.1998291015625,0
0,0,224.43820190429688,1554.8450927734375,1529.3359375,1324.148681640625,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,39,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2711.58349609375,3920.35302734375,3774.39990234375,4478.37060546875,3995.61083984375,5119.0556640625,4741.55615234375,4830.34521484375,5496.74365234375,5207.9169921875
1085.8935546875,478.1302490234375,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,176.39999389648438,1399.6680908203125,1271.525146484375,1422.1197509765625,827.59063720703125,340.497314453125,1047.4954833984375,1463.55517578125,1397.26806640625,1009.87646484375
1449.801513671875,0,0,0,0,647.71875,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,32,1,0,0,0,1,1,1,1,0,0,1,0,0,0,132.7058868408203,4446.39990234375,5105.17236328125,4749.68798828125,0,0,972.8494873046875,0,0,0
0,1455.4786376953125,4157.35205078125,11899.8310546875,4746.43701171875,4684.291015625,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,29,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,2253.2353515625,3210.199951171875,3010.633544921875,3803.171630859375,4516.56005859375,3742.338623046875,2446.86376953125
660.2322998046875,2803.827392578125,1953.591064453125,4649.41259765625,4373.47216796875,3172.012451171875,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,30,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,51,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
